InvoiceSectionName,Date,MeterCategory,CostInBillingCurrency,MeterSubCategory,MeterName,SubscriptionName,ResourceGroup,ConsumedService,ResourceLocation,ResourceName
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-26,Virtual Network,0.003699950503539,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-25,Load Balancer,7.332306807e-06,Standard,Standard Data Processed,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-25,Storage,0.014311926605505,Standard SSD Managed Disks,E2 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,3c037764e82e1c16386ebddc1bb728fbcce44733e3c2b64553cd644ee8f1bf11
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Storage,0.05738226492361,Standard SSD Managed Disks,E4 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,cc4e9a0ced21133a950a5711bd23d7321ab678996dff697b1dc119442ceb859f,Microsoft.Compute,westeurope,406b3f6a3891f23f375656ceeaedab70d5766bdcf1a2101ca9cf3a6e29adf048
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Storage,0.126115357887422,Premium SSD Managed Disks,P4 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e02cf03ac2720bc5d4feb5ecd3352e7e4a9ea8035338457914bfc9d51e08b184,Microsoft.Compute,northeurope,ad40c9562b1cb97f48987bb848675e7f0ea5d44f2754cd339c8e548d884d62b2
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Virtual Network,0.003699950503539,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Azure DevOps,0.957365591397849,Azure Pipelines,Microsoft-hosted CI/CD Concurrent Job,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,microsoft.visualstudio,westeurope,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Bandwidth,4.477475e-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Storage,3.777460488e-06,Tables,Batch Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,0682c8933cb508b51c4cdb045c82d17c63488f8be42787c212e76fe1f054ce87,Microsoft.Storage,westeurope,8cd355ae97d427ba812684487556d6dc7d5870e87f1787ff7bf8b77f70910305
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-23,Bandwidth,2.238738e-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-22,Virtual Network,0.003699950503539,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Storage,0.140632905774267,Standard HDD Managed Disks,S10 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,cc4e9a0ced21133a950a5711bd23d7321ab678996dff697b1dc119442ceb859f,Microsoft.Compute,westeurope,8af9626b8c969f8bb7b58de58616bc1ec165cde46347864f4662f9c9f336b8fe
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Storage,0.039460333597366,Standard HDD Managed Disks,ZRS Snapshots,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e36f45c42c2a00bfa256eee72b942e53387dc10acdb70fca64f9ba0185426421,Microsoft.Compute,westeurope,6f11c5e8d688f0d00e8c165658c829d3b7239e366fcfb1215a2973c07d109002
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Storage,6.412596853e-06,Tables,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,b8f471cacc566df0a5d6fd119b10835658eca54501ac98af25d77e6122220787,Microsoft.Storage,westeurope,4c0e002ee645f52693ad46ef7a8f9ee1d0b90e75e2f7d4eec81e5e6bae563c1b
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-30,Storage,0.316495120439427,Tables,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,b8f471cacc566df0a5d6fd119b10835658eca54501ac98af25d77e6122220787,Microsoft.Storage,northeurope,5aa0caa0b9d1ce2859baf34f48d737365ccd1f81815fa23ff4b05cfe71c7b3b0
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-30,Storage,0.002318778183364,Tiered Block Blob,Hot LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,cc4e9a0ced21133a950a5711bd23d7321ab678996dff697b1dc119442ceb859f,Microsoft.Storage,westeurope,855918cf3ff31171534ffaaf22613e3ab6c072cab58b83e8af3e155d82a33b04
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-30,Storage,0.039460333597366,Standard HDD Managed Disks,ZRS Snapshots,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e36f45c42c2a00bfa256eee72b942e53387dc10acdb70fca64f9ba0185426421,Microsoft.Compute,westeurope,9ec6455e1f23693c5db9134e19f63a9ba4f3eeeacec79c3845a69804a3d9b46c
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-29,Storage,0.000596330275229,Standard SSD Managed Disks,E2 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,25721c86861b3046fdc212270b13a40bcdb8fe138cbcc1eae26f0ffb27a95d4d
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-29,Logic Apps,0.000555809671592,other,Consumption Data Retention,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,b20192e9a99ce6a07daf69301c6ee6baf7abaa491706628e823c6465941b44d1,MICROSOFT.LOGIC,westeurope,dce0ebd1bda5dfe0e883bf32c7d4270cc332d2307fa35fa4080fe9e7a730aaec
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-29,Load Balancer,0.018599832635028,Standard,Standard Included LB Rules and Outbound Rules,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-29,Application Gateway,4.628922178821307,Standard v2,Standard Fixed Cost,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,0cf1ac09bc85e9d68ceb53be2280febadf4476186edf618fc7c0a22c8644653d,Microsoft.Network,westeurope,78ca465b823f50f8562c484e8a65cea800d1045c03591ee4b4c3a1edc99ce9ce
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-29,Bandwidth,0.002231187738514,Inter-Region,Inter Continent Data Transfer Out - NAM or EU To Any,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,0cf1ac09bc85e9d68ceb53be2280febadf4476186edf618fc7c0a22c8644653d,Microsoft.Network,westeurope,78ca465b823f50f8562c484e8a65cea800d1045c03591ee4b4c3a1edc99ce9ce
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-29,Bandwidth,4.477475e-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-29,Bandwidth,5.223721e-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-29,Storage,0.014311926605505,Standard SSD Managed Disks,E2 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,96561e4dbd509bb2df69ad7b8b8b92f893b6f44fbee18dc01b37b1ac73a29aef
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-28,Bandwidth,1.780611929e-06,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,52f16cae5f27a41f2dde5a856a746e1a1a023e4f77dc1b7f3d10839454ecd04d,Microsoft.Storage,westeurope,b22df4efe60c7964c1fa45a81ebf6e5501910ac5c6fc69fb2084a543888cb477
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-28,Storage,0.014311926605505,Standard SSD Managed Disks,E2 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,90c406dd0298ca94b4ed1f50f43f58bdce44830e301051b9d14c8e4f4dbe02e7
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-28,Storage,5.4122627599e-05,Files,Protocol Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,85471506268fbae842e6bf5cb784215962dfbba628c1e498030439121355be7a,Microsoft.Storage,westeurope,3928e127fa9274e5ae6b41137d41caf9b800c4c75b771be343c0696780882564
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-28,Storage,4.007873033e-06,Tables,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,660e1e0f19cc2d0dc3c1ad2563ef8005036d06912246ad179cc49593085e524a,Microsoft.Storage,WestUS,a93685d0ad9d72aeb6e4b5528162fb0e67e58e7c2573b8cfadc487fa3bb1c920
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-28,Bandwidth,2.238738e-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-28,Virtual Machines,0.028192243814444,Dv2/DSv2 Series,D11 v2/DS11 v2 Low Priority,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-28,Storage,0.000156696011749,Standard SSD Managed Disks,Disk Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,90c406dd0298ca94b4ed1f50f43f58bdce44830e301051b9d14c8e4f4dbe02e7
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-27,Azure Front Door Service,0.022237726098191,other,Standard Included Routing Rules,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e38b5d021f8672910351de3f71d4d6f3e46f4a842397802c0c4f0a7f46914d92,Microsoft.Network,All Regions,3b8b26121ffb08876c72278f8bb4cc5ddafc0ef67e99df7c4fe669ee85a9194d
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-27,Load Balancer,7.40395044e-06,Standard,Standard Data Processed,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-27,Storage,3.777460488e-06,Tables,Batch Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,d98445c26ea9b1529bef3a47ec5cf89531286585aa1b27770d4c6aa9c6bfa1e3,Microsoft.Storage,westeurope,65b9a97163333288d031f402dae8c7e5cd64f3b070fce4d6c60a6e4658ea0046
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-27,Storage,0.014311926605505,Standard SSD Managed Disks,E2 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,90c406dd0298ca94b4ed1f50f43f58bdce44830e301051b9d14c8e4f4dbe02e7
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-26,Load Balancer,0.002676451471762,Standard,Standard Data Processed,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,ac70834d879892e37120c4a4b6bded6facd55a014dfb6894436e58c9d18116e3,microsoft.network,northeurope,94abcb2d2773df65cda0708afd551ea23131ec18400d7694cd971b016d86e7ae
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-26,Storage,1.917775273e-06,Tiered Block Blob,All Other Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,48737c15be0716316657b69ba993dbbd6a1746d87f74c60102430b6cb19898bf,Microsoft.Storage,westeurope,0e7c804078807c12160ab63c6f102ebaf2f896ae4028aa3e0329277b2b3a89ce
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-26,Bandwidth,5.033988033e-06,Inter-Region,Inter Continent Data Transfer Out - NAM or EU To Any,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,15e2eda5a7fa82e86fd212147b6d6fe05d4aee226ea11728e814a70124d617c4,Microsoft.Compute,westeurope,28aa758cf3ef1f31704e4873bfd7984840f33087eaf532f971594ba80be5c615
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-25,Storage,0.039460637864296,Standard HDD Managed Disks,LRS Snapshots,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,46d3e33603d9ba2d99ce366324a081f0e7d205d4b86666777b4ab3e0928a2569,Microsoft.Compute,westeurope,a39ca9dd9b66ae986141d4857f3123a7c4f0f03e2e295bec8610a632384e5cf3
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Storage,3.777460488e-06,Tables,Batch Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e40106fa70c0afc731ea55e8dc13b3d0e8a432de0851eff261928794efff0f31,Microsoft.Storage,westeurope,01da3da715a597ca398af9a3385b2a0e8938ee6420711ce8daa9d383cb557da8
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Virtual Network,0.003699950503539,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,API Management,1.171198156682028,other,Developer Unit,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e83ccd35c8780f731dd2a31e5e7d1c736eb6b9be0468e081d173ce7f0e3a8ee2,Microsoft.ApiManagement,westeurope,0c325e40a82da4b75b663c601c272a7cfdecf1813a13fb8a00c48928a183b8bc
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Virtual Network,0.003699950503539,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Storage,0.021624860495606,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-24,Azure DNS,0.011917769519574,other,Private Zone,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,4b74d2fed704ba4abcec5c455db02ea918bb839cb432467290c9f5b046760991,Microsoft.Network,All Regions,a81c07158cf1016412bd79d9a79cd3d5dafc165b2df25e2a5af11ccaf61e466d
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-23,Virtual Network,0.085098861581401,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,15e2eda5a7fa82e86fd212147b6d6fe05d4aee226ea11728e814a70124d617c4,Microsoft.Network,westeurope,2f7bf1263fab01202ee5f6b342848138f1e9807fdcf0e1eeab91a26b8565d85a
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-23,Storage,3.206298427e-06,Tables,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,48737c15be0716316657b69ba993dbbd6a1746d87f74c60102430b6cb19898bf,Microsoft.Storage,westeurope,5c20bc28d3c6c8fe0cf18180e88c2b18a7bc86b8c4b1d97cd835aa08dc31821a
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-23,Logic Apps,0.000203131854413,other,Consumption Data Retention,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,f4b49a46eb07cdaec7c97b7e9044702c68ca250fb7356dbe1055df6bfb321a2f,MICROSOFT.LOGIC,westeurope,1bddf3ad31da9a4b479f88627952afd5ea9afe4d71fbd980150725885afebc58
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-23,Bandwidth,1.0447442e-08,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-22,Load Balancer,6.710582402e-06,Standard,Standard Data Processed,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-22,Storage,3.206298427e-06,Tables,LRS Data Stored,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,48737c15be0716316657b69ba993dbbd6a1746d87f74c60102430b6cb19898bf,Microsoft.Storage,westeurope,608374fecce7446effd5e610faa005991d29eb7df13e8f1ea7e0b1a5270f4e8e
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-22,Bandwidth,6.716213e-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-22,Service Bus,7.018856198e-06,other,Standard Messaging Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,332a485c970d0572f053d7d40cb476510906d5872d6efd05400acafd20a2972e,Microsoft.ServiceBus,westeurope,b6408d6c2eea13679285998a8bf94de3d3f01c394a3ef29ceaa691b573a2eb35
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Bandwidth,2.238738e-09,Inter-Region,Intra Continent Data Transfer Out,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Storage,0.014311926605505,Standard SSD Managed Disks,E2 Disks,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,43c17db9ed1b2f8fb2b00a32c6223f6e6b1e4b9b92b5c303e83b8f542db82cbc,Microsoft.Compute,northeurope,96561e4dbd509bb2df69ad7b8b8b92f893b6f44fbee18dc01b37b1ac73a29aef
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Virtual Network,0.003699950503539,IP Addresses,Standard IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Virtual Network,0.064798503402222,IP Addresses,Basic IPv4 Static Public IP,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,d98445c26ea9b1529bef3a47ec5cf89531286585aa1b27770d4c6aa9c6bfa1e3,Microsoft.Network,northeurope,c74209ea6d64a8a7dd47e3b6bc0683e48b11a7855c4cf610f3f806ff3a612bbe
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Storage,0.021624860495606,Premium SSD Managed Disks,P10 LRS Disk,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-31,Virtual Machines,0.028192243814444,Dv2/DSv2 Series,D11 v2/DS11 v2 Low Priority,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,05a92ef059d22b7847bf97a414cbd9b773f230a341f9262ebbfcd391f68fc350,Microsoft.MachineLearningServices,westeurope,55f17ee5c0235396a7acc69e7fc30d917319e3e053d08e3d66293504516884f1
bc05844fb9454a82a5380ad11fceccc59227e495d31ab1967f83cbb827b5fd54,2022-12-30,Storage,3.777460488e-06,Tables,Batch Write Operations,95e7dd23f5eed773783fc94e66ed6198d77b9b7c41c51c065b084e236356dc14,e40106fa70c0afc731ea55e8dc13b3d0e8a432de0851eff261928794efff0f31,Microsoft.Storage,westeurope,1841a137ff0aed8245a80f77f80745b77f40501bc937d0aca4ceb66242b8c76a
